candidate,estimator_mode,num_users,num_satellites,grid,runtime_seconds,cache_status,step_b_position_error_m,step_b_sync_error_km,c7_position_error_m,c7_sync_error_km,position_ratio,sync_ratio,both_improved,position_improved,sync_improved,fallback_triggered,fallback_reason,fallback_behavior,affected_state_blocks,position_update_norm,ue_clock_update_norm,satellite_clock_update_norm,drift_update_norm,raw_position_update_norm,raw_ue_clock_update_norm,raw_satellite_clock_update_norm,raw_drift_update_norm,residual_scale_factor,residual_scale_enabled,p_position_eig_min,p_position_eig_max,p_delta_eig_min,p_delta_eig_max,p_drift_eig_min,p_drift_eig_max,clock_drift_prior_scale,safeguard_clock_update_to_cov_scale,safeguard_common_clock_component,safeguard_common_clock_ratio,objective_before,objective_after,objective_after_full_update,objective_decreased,truth_state_used_for_acceptance,truth_state_used_for_covariance,truth_state_used_for_safeguard
step_c7_residual_cov_sync_safeguard,step_c7_residual_cov_sync_safeguard,7,8,medium,0.0470000000204891,not_used_deterministic_medium,2.2052785017877277,0.00023825529852167685,0.03677075717431965,3.486038413021543e-05,0.01667397435041022,0.14631525236381585,True,True,True,False,none,none,,0.006015822349700439,0.00052278883930467,0.0005760592299048054,0.0005903051179553312,0.006015822349700439,0.00052278883930467,0.0005760592299048054,0.0005903051179553312,57.8798467457026,True,0.0003411076785422441,0.00039968756320285726,0.00019275216909043206,0.0004,1.5438662050337476e-06,2.0671373837711793e-06,2.5e-09,0.010784523380978848,5.499459463220467e-05,0.2645158135398118,9723.814253278037,0.3235681969989798,0.3235681969989798,True,False,False,False
step_c7_residual_cov_sync_safeguard,step_c7_residual_cov_sync_safeguard,7,12,medium,0.0470000000204891,not_used_deterministic_medium,2.2052785017877277,0.0002272804957279902,0.03958999658498051,4.190959029927186e-05,0.01795237950802429,0.18439589444326693,True,True,True,False,none,none,,0.006013019463498151,0.0005191477246602214,0.000736822352432122,0.0006042713456025457,0.006013019463498151,0.0005191477246602214,0.000736822352432122,0.0006042713456025457,56.27313386324481,True,0.0002436856723147966,0.00025090295473042536,6.619107905239698e-05,0.0004,1.3751899886677274e-06,2.0097547808254633e-06,2.5e-09,0.012524906458160104,2.7143142901049457e-05,0.1277631677715982,13730.644662631734,0.40792829504170774,0.40792829504170774,True,False,False,False
c7_ablation_without_safeguard,step_c7_residual_cov_sync_safeguard,1,4,medium,0.0,not_used_deterministic_medium,2.45137931002319,0.00017386344389243484,0.3541926885886298,0.00029192454798631474,0.14448710044194635,1.679045010559675,False,True,False,False,none,none,,0.002170736735424503,0.00042911057788803334,0.0007727417389346472,0.00035047078570349583,0.002170736735424503,0.00042911057788803334,0.0007727417389346472,0.00035047078570349583,302.41007477016615,True,4e-06,7.463676294796665e-06,3.6958862725601592e-06,8.403672886787657e-06,3.780125934607159e-05,7.560251869220044e-05,2.5e-09,0.1690131276257477,0.00030361486527050814,0.6869951208432545,604.8201495403323,0.765618391254391,0.765618391254391,True,False,False,False
c7_ablation_without_safeguard,step_c7_residual_cov_sync_safeguard,1,8,medium,0.014999999955762178,not_used_deterministic_medium,2.45137931002319,0.000250859964826564,0.3168565136297974,0.0002895055304543105,0.12925641998128798,1.1540523441214094,False,True,False,False,none,none,,0.00215217251829743,0.0004682628029021791,0.0008030004125187526,0.0004858454559504502,0.00215217251829743,0.0004682628029021791,0.0008030004125187526,0.0004858454559504502,185.5853915714964,True,4e-06,4.465643546534896e-06,1.8292930871033543e-06,1.4700479982406976e-05,2.3198173946189247e-05,4.639634789253834e-05,2.5e-09,0.11387861856287236,0.00017403583028742045,0.5295497386983078,1113.5123494289783,1.2515859874727637,1.2515859874727637,True,False,False,False
c7_ablation_without_safeguard,step_c7_residual_cov_sync_safeguard,1,12,medium,0.0,not_used_deterministic_medium,2.45137931002319,0.00023403845659085177,0.34078497891586534,0.0002545058720338499,0.1390176450957488,1.0874532149166385,False,True,False,False,none,none,,0.0021909690040947953,0.00039279575587064714,0.0006348838688291653,0.000537245544703822,0.0021909690040947953,0.00039279575587064714,0.0006348838688291653,0.000537245544703822,137.49120959604804,True,4e-06,4e-06,1.2046398711892674e-06,1.2794730593345514e-05,1.7186401199229503e-05,3.437280239866991e-05,2.5e-09,0.08000679977636502,0.00015688681899247707,0.7279588518490536,1374.9120959604804,1.404436062584527,1.404436062584527,True,False,False,False
c7_ablation_without_safeguard,step_c7_residual_cov_sync_safeguard,3,4,medium,0.01600000000325963,not_used_deterministic_medium,2.3854571589654223,0.00024434270843900395,0.03938770262905154,3.1287888468946086e-05,0.016511595054649424,0.12804920052180147,True,True,True,False,none,none,,0.0040981210814231535,0.0003171892110224061,0.0003503932505332095,0.0005094769429229763,0.0040981210814231535,0.0003171892110224061,0.0003503932505332095,0.0005094769429229763,95.2094575561452,True,0.0016256531693240525,0.0023903213380343535,0.0004,0.0004,4.760472877794724e-06,7.934121462993501e-06,2.5e-09,0.009647634114301569,1.3308970244789998e-05,0.06897530569210174,3427.5404720212273,0.05081574219878924,0.05081574219878924,True,False,False,False
c7_ablation_without_safeguard,step_c7_residual_cov_sync_safeguard,3,8,medium,0.031000000017229468,not_used_deterministic_medium,2.3854571589654223,0.00021827347778923613,0.0682194991449362,4.818704488791521e-05,0.028598081876483224,0.220764544442016,True,True,True,False,none,none,,0.0040652831636640374,0.0003262509341297699,0.0003652275226487914,0.0005391732447927057,0.0040652831636640374,0.0003262509341297699,0.0003652275226487914,0.0005391732447927057,73.50588722340484,True,0.0007400247526174483,0.0009451221726527734,0.0004,0.0004,3.500280343955634e-06,6.125490601929659e-06,2.5e-09,0.0077432360050679215,2.7262417516563543e-05,0.17604020785831911,4704.37678229791,0.07979973159538643,0.07979973159538643,True,False,False,False
c7_ablation_without_safeguard,step_c7_residual_cov_sync_safeguard,3,12,medium,0.01600000000325963,not_used_deterministic_medium,2.3854571589654223,0.00023825529852167685,0.0912835573134997,5.2734385886448657e-05,0.038266693229187805,0.2213356270087349,True,True,True,False,none,none,,0.0040397782999052915,0.0002977542071178418,0.00047184027994142536,0.0005906258494477657,0.0040397782999052915,0.0002977542071178418,0.00047184027994142536,0.0005906258494477657,63.48001654804971,True,0.0004855586587929815,0.0005388419479801404,0.00013174253502328296,0.0004,2.9388896549830147e-06,5.290001378980765e-06,2.5e-09,0.0078359779839902,3.498428423417033e-05,0.23461396304847412,5840.161522420573,0.11237739093172289,0.11237739093172289,True,False,False,False
c7_ablation_without_safeguard,step_c7_residual_cov_sync_safeguard,5,4,medium,0.01600000000325963,not_used_deterministic_medium,2.1566993497952156,0.000250859964826564,0.05505919199580302,3.18467159562577e-05,0.025529377565320376,0.12695017309069395,True,True,True,False,none,none,,0.004875149620964381,0.0003932637004153142,0.0003660735908436947,0.0005218071883057113,0.004875149620964381,0.0003932637004153142,0.0003660735908436947,0.0005218071883057113,58.28026030107459,True,0.0007329072556677008,0.001035415243046301,0.0004,0.0004,2.1471674847726577e-06,2.9140130150487326e-06,2.5e-09,0.009497799284201688,6.429727883713705e-05,0.33848514225862264,3729.936659268774,0.16101744089154263,0.16101744089154263,True,False,False,False
c7_ablation_without_safeguard,step_c7_residual_cov_sync_safeguard,5,8,medium,0.031000000017229468,not_used_deterministic_medium,2.1566993497952156,0.00023403845659085177,0.07403530793890123,3.309883532802735e-05,0.034328061510256906,0.14142477185230737,True,True,True,False,none,none,,0.004859549359573889,0.0003899432760330463,0.0004227636033492913,0.0005693165047118414,0.004859549359573889,0.0003899432760330463,0.0004227636033492913,0.0005693165047118414,50.115237622571826,True,0.000384392905500324,0.00044545957141264224,0.0002130651574273839,0.0004,1.6501358729336008e-06,2.505761881122739e-06,2.5e-09,0.008620224427727028,1.956167989333056e-05,0.11782134696873371,5813.367564218332,0.24164201369021815,0.24164201369021815,True,False,False,False
c7_ablation_without_safeguard,step_c7_residual_cov_sync_safeguard,5,12,medium,0.030999999959021807,not_used_deterministic_medium,2.1566993497952156,0.00021910843538232175,0.07447464612011685,4.050124367963149e-05,0.03453177009915101,0.18484566150527693,True,True,True,False,none,none,,0.0048596062481341025,0.0003908626853868224,0.0005119231720221526,0.0005881560522880589,0.0048596062481341025,0.0003908626853868224,0.0005119231720221526,0.0005881560522880589,49.01212892416082,True,0.00028261946299877925,0.0002882063435198715,7.610857599025596e-05,0.0004,1.5186856849678587e-06,2.4506064462007936e-06,2.5e-09,0.009135324622766075,1.465460896881167e-06,0.009101111829200101,8234.037659259018,0.2885473026256993,0.2885473026256993,True,False,False,False
c7_ablation_without_safeguard,step_c7_residual_cov_sync_safeguard,7,4,medium,0.031000000017229468,not_used_deterministic_medium,2.2052785017877277,0.00021827347778923613,0.05463023164172327,5.9644717779488495e-05,0.02477248637640861,0.2732568261778518,True,True,True,False,none,none,,0.006005648388373285,0.0005133000167721754,0.00019760890830534315,0.000538183405561252,0.006005648388373285,0.0005133000167721754,0.00019760890830534315,0.000538183405561252,61.688884273384424,True,0.0006269885321284322,0.0008464136961142569,0.0004,0.0004,1.939414118250124e-06,2.20317443833195e-06,2.5e-09,0.008696639981336832,4.247832975439445e-06,0.024422265291856295,5675.377353151367,0.2116902135067663,0.2116902135067663,True,False,False,False
c7_ablation_without_safeguard,step_c7_residual_cov_sync_safeguard,7,8,medium,0.03200000000651926,not_used_deterministic_medium,2.2052785017877277,0.00023825529852167685,0.03677075717431965,3.486038413021543e-05,0.01667397435041022,0.14631525236381585,True,True,True,False,none,none,,0.006015822349700439,0.00052278883930467,0.0005760592299048054,0.0005903051179553312,0.006015822349700439,0.00052278883930467,0.0005760592299048054,0.0005903051179553312,57.8798467457026,True,0.0003411076785422441,0.00039968756320285726,0.00019275216909043206,0.0004,1.5438662050337476e-06,2.0671373837711793e-06,2.5e-09,0.010784523380978848,5.499459463220467e-05,0.2645158135398118,9723.814253278037,0.3235681969989798,0.3235681969989798,True,False,False,False
c7_ablation_without_safeguard,step_c7_residual_cov_sync_safeguard,7,12,medium,0.061999999976251274,not_used_deterministic_medium,2.2052785017877277,0.0002272804957279902,0.03958999658498051,4.190959029927186e-05,0.01795237950802429,0.18439589444326693,True,True,True,False,none,none,,0.006013019463498151,0.0005191477246602214,0.000736822352432122,0.0006042713456025457,0.006013019463498151,0.0005191477246602214,0.000736822352432122,0.0006042713456025457,56.27313386324481,True,0.0002436856723147966,0.00025090295473042536,6.619107905239698e-05,0.0004,1.3751899886677274e-06,2.0097547808254633e-06,2.5e-09,0.012524906458160104,2.7143142901049457e-05,0.1277631677715982,13730.644662631734,0.40792829504170774,0.40792829504170774,True,False,False,False
c7_ablation_without_residual_scaling,step_c7_residual_cov_sync_safeguard,1,4,medium,0.01600000000325963,not_used_deterministic_medium,2.45137931002319,0.00017386344389243484,0.13860055312005756,0.00017386344389243484,0.056539823336742775,1.0,False,True,False,True,single_user_clock_update_not_observable,clock_and_drift_reverted_to_step_b,ue_clock;satellite_clock;clock_drift,0.0024914686370835436,0.0,0.0,0.0,0.0024914686370835436,0.00016856619117087079,6.4742271549645e-05,0.00021844661530656337,1.0,False,4e-06,4e-06,4e-08,4e-08,1.2499999999934135e-07,2.4999999999887206e-07,2.5e-09,0.45142913709727556,1.4361666533421765e-05,0.15906889202775432,604.8201495403323,21.69411174796584,2.833350027773612,True,False,False,False
c7_ablation_without_residual_scaling,step_c7_residual_cov_sync_safeguard,1,8,medium,0.0,not_used_deterministic_medium,2.45137931002319,0.000250859964826564,0.2032273348394239,0.000250859964826564,0.08290325940521272,1.0,False,True,False,True,single_user_clock_update_not_observable,clock_and_drift_reverted_to_step_b,ue_clock;satellite_clock;clock_drift,0.002360890011953841,0.0,0.0,0.0,0.002360890011953841,0.00028584828963449803,0.00011571350875591546,0.00025768163275746166,1.0,False,4e-06,4e-06,4e-08,7.921140698589763e-08,1.2499999999866475e-07,2.4999999999819083e-07,2.5e-09,0.4866876252848267,2.4935188264159468e-06,0.022870201330915333,1113.5123494289783,78.62166431710041,4.464729709897102,True,False,False,False
c7_ablation_without_residual_scaling,step_c7_residual_cov_sync_safeguard,1,12,medium,0.0,not_used_deterministic_medium,2.45137931002319,0.00023403845659085177,0.22995369629418955,0.00023403845659085177,0.0938058403911446,1.0,False,True,False,True,single_user_clock_update_not_observable,clock_and_drift_reverted_to_step_b,ue_clock;satellite_clock;clock_drift,0.002237031358633338,0.0,0.0,0.0,0.002237031358633338,0.0002511372602752711,0.00012218429815559443,0.00039488182545591757,1.0,False,4e-06,4e-06,4e-08,9.305853538518348e-08,1.2499999999798895e-07,2.4999999999751183e-07,2.5e-09,0.34226124488817056,2.4080154828412664e-05,0.2986796171918977,1374.9120959604804,64.56510693353704,4.688964829487686,True,False,False,False
c7_ablation_without_residual_scaling,step_c7_residual_cov_sync_safeguard,3,4,medium,0.015000000013969839,not_used_deterministic_medium,2.3854571589654223,0.00024434270843900395,0.8809994119530412,0.00040710726892938384,0.36932099519872846,1.6661322596045927,False,True,False,False,none,none,,0.0033968444683042287,0.00040939732752399863,0.0013493739781234668,0.00020403502991585927,0.0033968444683042287,0.00040939732752399863,0.0013493739781234668,0.00020403502991585927,1.0,False,1.7074492503703235e-05,2.5105923291546707e-05,2.5557539399521505e-05,0.00010288047771608943,4.999999999986833e-08,8.333333333313799e-08,2.5e-09,0.0867304420935975,5.047379188874225e-05,0.08767744793060381,3427.5404720212273,1.8304579737522504,1.8304579737522504,True,False,False,False
c7_ablation_without_residual_scaling,step_c7_residual_cov_sync_safeguard,3,8,medium,0.01600000000325963,not_used_deterministic_medium,2.3854571589654223,0.00021827347778923613,0.7182552898280823,0.00041022890398111485,0.30109754313910675,1.8794262506653694,False,True,False,False,none,none,,0.003491389419602453,0.00042383030615639796,0.0011380227632803754,0.00027530525710140104,0.003491389419602453,0.00042383030615639796,0.0011380227632803754,0.00027530525710140104,1.0,False,1.0067557587167233e-05,1.28577751844595e-05,6.004333869724249e-06,5.209783434459141e-05,4.761904761882961e-08,8.333333333305112e-08,2.5e-09,0.0792106714832046,4.0392496916560534e-05,0.10518280457063163,4704.37678229791,2.909724241965815,2.909724241965815,True,False,False,False
c7_ablation_without_residual_scaling,step_c7_residual_cov_sync_safeguard,3,12,medium,0.031000000017229468,not_used_deterministic_medium,2.3854571589654223,0.00023825529852167685,0.6818748817961385,0.0003913835829724573,0.2858466266029565,1.6427067326557214,False,True,False,False,none,none,,0.0035227894047839647,0.00036918415347689395,0.0009200492600229151,0.0003873811435212877,0.0035227894047839647,0.00036918415347689395,0.0009200492600229151,0.0003873811435212877,1.0,False,7.649000192453467e-06,8.488371258887064e-06,2.0753387000704944e-06,3.3464603740992655e-05,4.629629629599247e-08,8.333333333296506e-08,2.5e-09,0.06646850119709317,8.76274542276808e-05,0.33073060305514856,5840.161522420573,4.629721643753493,4.629721643753493,True,False,False,False
c7_ablation_without_residual_scaling,step_c7_residual_cov_sync_safeguard,5,4,medium,0.030999999959021807,not_used_deterministic_medium,2.1566993497952156,0.000250859964826564,0.4814385852939776,0.00016829296280910087,0.2232293459631689,0.6708641728681294,True,True,True,False,none,none,,0.004705110832006738,0.00042829834335757227,0.0007278087417926902,0.00019789661391184216,0.004705110832006738,0.00042829834335757227,0.0007278087417926902,0.00019789661391184216,1.0,False,1.2575565927151276e-05,1.776613964483631e-05,1.7573132262007145e-05,7.096193264670176e-05,3.684210526309313e-08,4.999999999991426e-08,2.5e-09,0.05688463603255551,0.00011042236786748495,0.36983935042911237,3729.936659268774,3.680026235918893,3.680026235918893,True,False,False,False
c7_ablation_without_residual_scaling,step_c7_residual_cov_sync_safeguard,5,8,medium,0.03200000000651926,not_used_deterministic_medium,2.1566993497952156,0.00023403845659085177,0.4774456358282397,0.0002087748759844878,0.22137792913674983,0.8920537206817681,True,True,True,False,none,none,,0.00470290578594028,0.0004279907391091971,0.00043063023840460247,0.0003780209624372581,0.00470290578594028,0.0004279907391091971,0.00043063023840460247,0.0003780209624372581,1.0,False,7.670180243287802e-06,8.888705163237776e-06,4.251504483167803e-06,3.663410816985076e-05,3.29268292681981e-08,4.9999999999883226e-08,2.5e-09,0.04458687974718985,4.7005906394881034e-05,0.2681973642259343,5813.367564218332,7.709778374678434,7.709778374678434,True,False,False,False
c7_ablation_without_residual_scaling,step_c7_residual_cov_sync_safeguard,5,12,medium,0.0470000000204891,not_used_deterministic_medium,2.1566993497952156,0.00021910843538232175,0.38508604988083284,0.00018978037443743856,0.17855342234762475,0.8661481887098106,True,True,True,False,none,none,,0.004722819379182009,0.0004231866148688546,0.0007037329002983561,0.0004259068341164028,0.004722819379182009,0.0004231866148688546,0.0007037329002983561,0.0004259068341164028,1.0,False,5.76631681182615e-06,5.880306565867178e-06,1.5528518687287176e-06,2.362045872225287e-05,3.09859154928325e-08,4.999999999985213e-08,2.5e-09,0.06289973925956369,1.8396505664033518e-05,0.08961074450300238,8234.037659259018,10.188143882470412,10.188143882470412,True,False,False,False
c7_ablation_without_residual_scaling,step_c7_residual_cov_sync_safeguard,7,4,medium,0.031000000017229468,not_used_deterministic_medium,2.2052785017877277,0.00021827347778923613,0.28025486233522046,0.0002969483681189115,0.12708365955049644,1.3604418233792173,False,True,False,False,none,none,,0.005910457099786909,0.0006552567173681201,0.0005557842379834951,0.000280150052524948,0.005910457099786909,0.0006552567173681201,0.0005557842379834951,0.000280150052524948,1.0,False,1.0163719761080935e-05,1.372068414081272e-05,1.3941987725603679e-05,5.640505456144562e-05,3.143863179070141e-08,3.5714285714233705e-08,2.5e-09,0.060310313398586175,0.00018308764375755526,0.6738373910357189,5675.377353151367,7.03597395345799,7.03597395345799,True,False,False,False
c7_ablation_without_residual_scaling,step_c7_residual_cov_sync_safeguard,7,8,medium,0.061999999976251274,not_used_deterministic_medium,2.2052785017877277,0.00023825529852167685,0.23672756673319023,0.00022804737503795088,0.10734588240953921,0.9571555237299487,True,True,True,False,none,none,,0.005928157236163505,0.0005929944721388215,0.0010938137431088651,0.0004264425977963737,0.005928157236163505,0.0005929944721388215,0.0010938137431088651,0.0004264425977963737,1.0,False,5.893375634543647e-06,6.905470309188972e-06,3.3302121537621957e-06,2.829471985212489e-05,2.6673640167307022e-08,3.57142857142181e-08,2.5e-09,0.09916845894524233,0.00021825511292806047,0.656346258594329,9723.814253278037,13.708411574721193,13.708411574721193,True,False,False,False
c7_ablation_without_residual_scaling,step_c7_residual_cov_sync_safeguard,7,12,medium,0.0470000000204891,not_used_deterministic_medium,2.2052785017877277,0.0002272804957279902,0.2063046486783245,0.000219209467887287,0.09355038309722871,0.9644886913201621,True,True,True,False,none,none,,0.005933613237957299,0.0005821269326848236,0.0013363779654892692,0.0004351253245592585,0.005933613237957299,0.0005821269326848236,0.0013363779654892692,0.0004351253245592585,1.0,False,4.330408768543129e-06,4.458663264430425e-06,1.1762465409027121e-06,1.7769255128557558e-05,2.443777153072227e-08,3.571428571420205e-08,2.5e-09,0.12440991907432745,0.00017407803136825886,0.5066679763393421,13730.644662631734,17.07443496413103,17.07443496413103,True,False,False,False
c7_ablation_without_drift,step_c7_residual_cov_sync_safeguard,1,4,medium,0.0,not_used_deterministic_medium,2.45137931002319,0.00016088200655470434,0.05831496427374406,0.00016088200655470434,0.02378863362161297,1.0,False,True,False,True,single_user_clock_update_not_observable,clock_and_drift_reverted_to_step_b,ue_clock;satellite_clock,0.002417697310708884,0.0,0.0,0.0,0.002417697310708884,0.00028003775511127246,0.00018532932777221806,0.0,101.12509975602529,True,4e-06,4e-06,4.943576939809554e-07,1.124066067760708e-06,0.0,0.0,2.5e-09,0.17557102889692253,6.268171039893779e-05,0.3733169378974267,606.7505985361518,19.885112712034545,2.2100078632190048,True,False,False,False
